LocationId,Suburb,Postcode,Zone Abbreviation,Serialised Settings
11605,TRINITY GARDENS,5068,SA,
11606,COLLEGE PARK,5069,SA,
11607,EVANDALE,5069,SA,
11608,HACKNEY,5069,SA,
11609,MAYLANDS,5069,SA,
11610,ST PETERS,5069,SA,
11611,STEPNEY,5069,SA,
11612,FELIXSTOW,5070,SA,
11613,FIRLE,5070,SA,
11614,GLYNDE,5070,SA,
11615,GLYNDE PLAZA,5070,SA,
11616,JOSLIN,5070,SA,
11617,MARDEN,5070,SA,
11618,PAYNEHAM,5070,SA,
11619,PAYNEHAM SOUTH,5070,SA,
11620,ROYSTON PARK,5070,SA,
11621,AULDANA,5072,SA,
11622,MAGILL,5072,SA,
11623,MAGILL NORTH,5072,SA,
11624,MAGILL SOUTH,5072,SA,
11625,ROSSLYN PARK,5072,SA,
11626,SKYE,5072,SA,
11627,TERINGIE,5072,SA,
11628,WOODFORDE,5072,SA,
11629,HECTORVILLE,5073,SA,
11630,ROSTREVOR,5073,SA,
11631,TRANMERE,5073,SA,
11632,TRANMERE NORTH,5073,SA,
11633,CAMPBELLTOWN,5074,SA,
11634,NEWTON,5074,SA,
11635,DERNANCOURT,5075,SA,
11636,PARADISE,5075,SA,
11637,ATHELSTONE,5076,SA,
11638,CASTAMBUL,5076,SA,
11639,COLLINSWOOD,5081,SA,
11640,GILBERTON,5081,SA,
11641,MEDINDIE,5081,SA,
11642,MEDINDIE GARDENS,5081,SA,
11643,VALE PARK,5081,SA,
11644,WALKERVILLE,5081,SA,
11645,FITZROY,5082,SA,
11646,OVINGHAM,5082,SA,
11647,PROSPECT,5082,SA,
11648,PROSPECT EAST,5082,SA,
11650,THORNGATE,5082,SA,
11651,BROADVIEW,5083,SA,
11652,NAILSWORTH,5083,SA,
11653,SEFTON PARK,5083,SA,
11654,BLAIR ATHOL,5084,SA,
11656,KILBURN,5084,SA,
11657,KILBURN NORTH,5084,SA,
11658,CLEARVIEW,5085,SA,
11659,ENFIELD,5085,SA,
11660,ENFIELD PLAZA,5085,SA,
11661,NORTHFIELD,5085,SA,
11662,NORTHGATE,5085,SA,
11663,GILLES PLAINS,5086,SA,
11664,GREENACRES,5086,SA,
11665,HAMPSTEAD GARDENS,5086,SA,
11666,HILLCREST,5086,SA,
11667,MANNINGHAM,5086,SA,
11668,OAKDEN,5086,SA,
11669,KLEMZIG,5087,SA,
11670,WINDSOR GARDENS,5087,SA,
11671,HOLDEN HILL,5088,SA,
11672,HIGHBURY,5089,SA,
11673,BANKSIA PARK,5091,SA,
11674,TEA TREE GULLY,5091,SA,
11675,VISTA,5091,SA,
11676,MODBURY,5092,SA,
11677,MODBURY HEIGHTS,5092,SA,
11678,MODBURY NORTH,5092,SA,
11679,PARA VISTA,5093,SA,
11680,VALLEY VIEW,5093,SA,
11681,CAVAN,5094,SA,
11682,DRY CREEK,5094,SA,
11683,GEPPS CROSS,5094,SA,
11684,MAWSON LAKES,5095,SA,
11685,POORAKA,5095,SA,
11687,GULFVIEW HEIGHTS,5096,SA,
11688,PARA HILLS,5096,SA,
11689,PARA HILLS WEST,5096,SA,
11690,REDWOOD PARK,5097,SA,
11691,RIDGEHAVEN,5097,SA,
11692,ST AGNES,5097,SA,
11693,INGLE FARM,5098,SA,
11694,WALKLEY HEIGHTS,5098,SA,
11695,PARAFIELD,5106,SA,
11697,SALISBURY SOUTH,5106,SA,
11698,GREEN FIELDS,5107,SA,
11699,PARAFIELD GARDENS,5107,SA,
11700,PARALOWIE,5108,SA,
11701,SALISBURY,5108,SA,
11702,SALISBURY DOWNS,5108,SA,
11703,SALISBURY NORTH,5108,SA,
11704,SALISBURY NORTH WHITES ROAD,5108,SA,
11705,BRAHMA LODGE,5109,SA,
11706,SALISBURY EAST,5109,SA,
11707,SALISBURY EAST NORTHBRI AVE,5109,SA,
11708,SALISBURY HEIGHTS,5109,SA,
11709,SALISBURY PARK,5109,SA,
11710,SALISBURY PLAIN,5109,SA,
11711,BOLIVAR,5110,SA,
11712,BURTON,5110,SA,
11713,DIREK,5110,SA,
11714,GLOBE DERBY PARK,5110,SA,
